title,filename,tm,edcs,uri,doi,edr,phi,epicum,term_key_0,term_ref_0,term_text_0,term_cert_0,0,0,term_key_1,term_ref_1,term_text_1
I.Sicily inscription 4091,isic4091,,,http://sicily.classics.ox.ac.uk/inscription/isic4091,10.5281/zenodo.4389810,,334622,,,,,,,,,,
I.Sicily inscription 4092,isic4092,,,http://sicily.classics.ox.ac.uk/inscription/isic4092,10.5281/zenodo.4389812,,334623,,,,,,,,,,
I.Sicily inscription 4093,isic4093,,,http://sicily.classics.ox.ac.uk/inscription/isic4093,10.5281/zenodo.4389814,,334624,,,,,,,,,,
I.Sicily inscription 4094,isic4094,,,http://sicily.classics.ox.ac.uk/inscription/isic4094,10.5281/zenodo.4389816,,334625,,,,,,,,,,
I.Sicily inscription 4095,isic4095,,,http://sicily.classics.ox.ac.uk/inscription/isic4095,10.5281/zenodo.4389818,,334628,,,,,,,,,,
I.Sicily inscription 4096,isic4096,,,http://sicily.classics.ox.ac.uk/inscription/isic4096,10.5281/zenodo.4389820,,334629,,,,,,,,,,
I.Sicily inscription 4097,isic4097,,,http://sicily.classics.ox.ac.uk/inscription/isic4097,10.5281/zenodo.4389822,,334630,,,,,,,,,,
I.Sicily inscription 4098,isic4098,,,http://sicily.classics.ox.ac.uk/inscription/isic4098,10.5281/zenodo.4389824,,334631,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4099,isic4099,,,http://sicily.classics.ox.ac.uk/inscription/isic4099,10.5281/zenodo.4389830,,334632,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4100,isic4100,,,http://sicily.classics.ox.ac.uk/inscription/isic4100,10.5281/zenodo.4389832,,334634,,,,,,,,,,
I.Sicily inscription 4101,isic4101,,,http://sicily.classics.ox.ac.uk/inscription/isic4101,10.5281/zenodo.4389834,,334636,,,,,,,,,,
I.Sicily inscription 4102,isic4102,,,http://sicily.classics.ox.ac.uk/inscription/isic4102,10.5281/zenodo.4389836,,334637,,,,,,,,,,
I.Sicily inscription 4103,isic4103,,,http://sicily.classics.ox.ac.uk/inscription/isic4103,10.5281/zenodo.4389838,,334638,,,,,,,,,,
I.Sicily inscription 4104,isic4104,,,http://sicily.classics.ox.ac.uk/inscription/isic4104,10.5281/zenodo.4389840,,334639,,,,,,,,,,
I.Sicily inscription 4105,isic4105,,,http://sicily.classics.ox.ac.uk/inscription/isic4105,10.5281/zenodo.4389842,,334640,,,,,,,,,,
I.Sicily inscription 4106,isic4106,,,http://sicily.classics.ox.ac.uk/inscription/isic4106,10.5281/zenodo.4389844,,334642,,,,,,,,,,
I.Sicily inscription 4107,isic4107,,,http://sicily.classics.ox.ac.uk/inscription/isic4107,10.5281/zenodo.4389846,,334643,,,,,,,,,,
I.Sicily inscription 4108,isic4108,,,http://sicily.classics.ox.ac.uk/inscription/isic4108,10.5281/zenodo.4389848,,334644,,,,,,,,,,
I.Sicily inscription 4109,isic4109,,,http://sicily.classics.ox.ac.uk/inscription/isic4109,10.5281/zenodo.4389850,,334646,,,,,,,,,,
I.Sicily inscription 4110,isic4110,,,http://sicily.classics.ox.ac.uk/inscription/isic4110,10.5281/zenodo.4389852,,334647,,,,,,,,,,
I.Sicily inscription 4111,isic4111,,,http://sicily.classics.ox.ac.uk/inscription/isic4111,10.5281/zenodo.4389856,,334648,,,,,,,,,,
I.Sicily inscription 4112,isic4112,,,http://sicily.classics.ox.ac.uk/inscription/isic4112,10.5281/zenodo.4389858,,334649,,,,,,,,,,
I.Sicily inscription 4113,isic4113,,,http://sicily.classics.ox.ac.uk/inscription/isic4113,10.5281/zenodo.4389860,,334650,,,,,,,,,,
I.Sicily inscription 4114,isic4114,,,http://sicily.classics.ox.ac.uk/inscription/isic4114,10.5281/zenodo.4389862,,334651,,,,,,,,,,
I.Sicily inscription 4115,isic4115,,,http://sicily.classics.ox.ac.uk/inscription/isic4115,10.5281/zenodo.4389866,,334652,,,,,,,,,,
I.Sicily inscription 4116,isic4116,,,http://sicily.classics.ox.ac.uk/inscription/isic4116,10.5281/zenodo.4389868,,334653,,,,,,,,,,
I.Sicily inscription 4117,isic4117,,,http://sicily.classics.ox.ac.uk/inscription/isic4117,10.5281/zenodo.4389870,,334654,,,,,,,,,,
I.Sicily inscription 4118,isic4118,,,http://sicily.classics.ox.ac.uk/inscription/isic4118,10.5281/zenodo.4389872,,334656,,,,,,,,,,
I.Sicily inscription 4119,isic4119,,,http://sicily.classics.ox.ac.uk/inscription/isic4119,10.5281/zenodo.4389874,,334658,,,,,,,,,,
I.Sicily inscription 4120,isic4120,,,http://sicily.classics.ox.ac.uk/inscription/isic4120,10.5281/zenodo.4389876,,334659,,,,,,,,,,
I.Sicily inscription 4121,isic4121,,,http://sicily.classics.ox.ac.uk/inscription/isic4121,10.5281/zenodo.4389878,,334661,,,,,,,,,,
I.Sicily inscription 4122,isic4122,,,http://sicily.classics.ox.ac.uk/inscription/isic4122,10.5281/zenodo.4389880,,334662,,,,,,,,,,
I.Sicily inscription 4123,isic4123,,,http://sicily.classics.ox.ac.uk/inscription/isic4123,10.5281/zenodo.4389882,,334663,,,,,,,,,,
I.Sicily inscription 4124,isic4124,,,http://sicily.classics.ox.ac.uk/inscription/isic4124,10.5281/zenodo.4389886,,334665,,,,,,,,,,
I.Sicily inscription 4125,isic4125,,,http://sicily.classics.ox.ac.uk/inscription/isic4125,10.5281/zenodo.4389888,,334666,,,,,,,,,,
I.Sicily inscription 4126,isic4126,,,http://sicily.classics.ox.ac.uk/inscription/isic4126,10.5281/zenodo.4389890,,334667,,,,,,,,,,
I.Sicily inscription 4127,isic4127,,,http://sicily.classics.ox.ac.uk/inscription/isic4127,10.5281/zenodo.4389892,,334668,,,,,,,,,,
I.Sicily inscription 4128,isic4128,,,http://sicily.classics.ox.ac.uk/inscription/isic4128,10.5281/zenodo.4389894,,334669,,,,,,,,,,
I.Sicily inscription 4129,isic4129,,,http://sicily.classics.ox.ac.uk/inscription/isic4129,10.5281/zenodo.4389896,,334670,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4130,isic4130,,,http://sicily.classics.ox.ac.uk/inscription/isic4130,10.5281/zenodo.4389898,,334671,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4131,isic4131,,,http://sicily.classics.ox.ac.uk/inscription/isic4131,10.5281/zenodo.4389902,,334672,,,,,,,,,,
I.Sicily inscription 4132,isic4132,,,http://sicily.classics.ox.ac.uk/inscription/isic4132,10.5281/zenodo.4389904,,334673,,,,,,,,,,
I.Sicily inscription 4133,isic4133,,,http://sicily.classics.ox.ac.uk/inscription/isic4133,10.5281/zenodo.4389906,,334674,,,,,,,,,,
I.Sicily inscription 4134,isic4134,,,http://sicily.classics.ox.ac.uk/inscription/isic4134,10.5281/zenodo.4389908,,334675,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4135,isic4135,,,http://sicily.classics.ox.ac.uk/inscription/isic4135,10.5281/zenodo.4389910,,334677,,,,,,,,,,
I.Sicily inscription 4136,isic4136,,,http://sicily.classics.ox.ac.uk/inscription/isic4136,10.5281/zenodo.4389912,,334678,,,,,,,,,,
I.Sicily inscription 4137,isic4137,,,http://sicily.classics.ox.ac.uk/inscription/isic4137,10.5281/zenodo.4389915,,334679,,,,,,,,,,
I.Sicily inscription 4138,isic4138,,,http://sicily.classics.ox.ac.uk/inscription/isic4138,10.5281/zenodo.4389917,,334680,,,,,,,,,,
I.Sicily inscription 4139,isic4139,,,http://sicily.classics.ox.ac.uk/inscription/isic4139,10.5281/zenodo.4389919,,334681,,,,,,,,,,
I.Sicily inscription 4140,isic4140,,,http://sicily.classics.ox.ac.uk/inscription/isic4140,10.5281/zenodo.4389922,,334682,,,,,,,,,,
I.Sicily inscription 4141,isic4141,,,http://sicily.classics.ox.ac.uk/inscription/isic4141,10.5281/zenodo.4389924,,334683,,,,,,,,,,
I.Sicily inscription 4142,isic4142,,,http://sicily.classics.ox.ac.uk/inscription/isic4142,10.5281/zenodo.4389926,,334684,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4143,isic4143,,,http://sicily.classics.ox.ac.uk/inscription/isic4143,10.5281/zenodo.4389928,,334686,,,,,,,,,,
I.Sicily inscription 4144,isic4144,,,http://sicily.classics.ox.ac.uk/inscription/isic4144,10.5281/zenodo.4389930,,334688,,,,,,,,,,
I.Sicily inscription 4145,isic4145,,,http://sicily.classics.ox.ac.uk/inscription/isic4145,10.5281/zenodo.4389932,,334689,,,,,,,,,,
I.Sicily inscription 4146,isic4146,,,http://sicily.classics.ox.ac.uk/inscription/isic4146,10.5281/zenodo.4389934,,334690,,,,,,,,,,
I.Sicily inscription 4147,isic4147,,,http://sicily.classics.ox.ac.uk/inscription/isic4147,10.5281/zenodo.4389936,,334691,,,,,,,,,,
I.Sicily inscription 4148,isic4148,,,http://sicily.classics.ox.ac.uk/inscription/isic4148,10.5281/zenodo.4389938,,334694,,,,,,,,,,
I.Sicily inscription 4149,isic4149,,,http://sicily.classics.ox.ac.uk/inscription/isic4149,10.5281/zenodo.4389940,,334695,,,,,,,,,,
I.Sicily inscription 4150,isic4150,,,http://sicily.classics.ox.ac.uk/inscription/isic4150,10.5281/zenodo.4389942,,334696,,,,,,,,,,
I.Sicily inscription 4151,isic4151,,,http://sicily.classics.ox.ac.uk/inscription/isic4151,10.5281/zenodo.4389944,,334697,,,,,,,,,,
I.Sicily inscription 4152,isic4152,,,http://sicily.classics.ox.ac.uk/inscription/isic4152,10.5281/zenodo.4389946,,334698,,,,,,,,,,
I.Sicily inscription 4153,isic4153,,,http://sicily.classics.ox.ac.uk/inscription/isic4153,10.5281/zenodo.4389948,,334700,,,,,,,,,,
I.Sicily inscription 4154,isic4154,,,http://sicily.classics.ox.ac.uk/inscription/isic4154,10.5281/zenodo.4389951,,334701,,,,,,,,,,
I.Sicily inscription 4155,isic4155,,,http://sicily.classics.ox.ac.uk/inscription/isic4155,10.5281/zenodo.4389953,,334703,,,,,,,,,,
I.Sicily inscription 4156,isic4156,,,http://sicily.classics.ox.ac.uk/inscription/isic4156,10.5281/zenodo.4389955,,334704,,,,,,,,,,
I.Sicily inscription 4157,isic4157,,,http://sicily.classics.ox.ac.uk/inscription/isic4157,10.5281/zenodo.4389957,,334705,,,,,,,,,,
I.Sicily inscription 4158,isic4158,,,http://sicily.classics.ox.ac.uk/inscription/isic4158,10.5281/zenodo.4389959,,334706,,,,,,,,,,
I.Sicily inscription 4159,isic4159,,,http://sicily.classics.ox.ac.uk/inscription/isic4159,10.5281/zenodo.4389961,,334707,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4160,isic4160,,,http://sicily.classics.ox.ac.uk/inscription/isic4160,10.5281/zenodo.4389963,,334708,,,,,,,,,,
I.Sicily inscription 4161,isic4161,,,http://sicily.classics.ox.ac.uk/inscription/isic4161,10.5281/zenodo.4389965,,334710,,,,,,,,,,
I.Sicily inscription 4162,isic4162,,,http://sicily.classics.ox.ac.uk/inscription/isic4162,10.5281/zenodo.4389967,,334711,,,,,,,,,,
I.Sicily inscription 4163,isic4163,,,http://sicily.classics.ox.ac.uk/inscription/isic4163,10.5281/zenodo.4389969,,334712,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4164,isic4164,,,http://sicily.classics.ox.ac.uk/inscription/isic4164,10.5281/zenodo.4389973,,334713,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4165,isic4165,,,http://sicily.classics.ox.ac.uk/inscription/isic4165,10.5281/zenodo.4389975,,334714,,,,,,,,,,
I.Sicily inscription 4166,isic4166,,,http://sicily.classics.ox.ac.uk/inscription/isic4166,10.5281/zenodo.4389977,,334715,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4167,isic4167,,,http://sicily.classics.ox.ac.uk/inscription/isic4167,10.5281/zenodo.4389979,,334716,,,,,,,,,,
I.Sicily inscription 4168,isic4168,,,http://sicily.classics.ox.ac.uk/inscription/isic4168,10.5281/zenodo.4389981,,334717,,,,,,,,,,
I.Sicily inscription 4169,isic4169,,,http://sicily.classics.ox.ac.uk/inscription/isic4169,10.5281/zenodo.4389983,,334718,,,,,,,,,,
I.Sicily inscription 4170,isic4170,,,http://sicily.classics.ox.ac.uk/inscription/isic4170,10.5281/zenodo.4389987,,334719,,,,,,,,,,
I.Sicily inscription 4171,isic4171,,,http://sicily.classics.ox.ac.uk/inscription/isic4171,10.5281/zenodo.4389991,,334720,,,,,,,,,,
I.Sicily inscription 4172,isic4172,,,http://sicily.classics.ox.ac.uk/inscription/isic4172,10.5281/zenodo.4389993,,334721,,,,,,,,,,
I.Sicily inscription 4173,isic4173,,,http://sicily.classics.ox.ac.uk/inscription/isic4173,10.5281/zenodo.4389996,,334722,,,,,,,,,,
I.Sicily inscription 4174,isic4174,,,http://sicily.classics.ox.ac.uk/inscription/isic4174,10.5281/zenodo.4389998,,334724,,,,,,,,,,
I.Sicily inscription 4175,isic4175,,,http://sicily.classics.ox.ac.uk/inscription/isic4175,10.5281/zenodo.4390002,,334727,,,,,,,,,,
I.Sicily inscription 4176,isic4176,,,http://sicily.classics.ox.ac.uk/inscription/isic4176,10.5281/zenodo.4390004,,334728,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4177,isic4177,,,http://sicily.classics.ox.ac.uk/inscription/isic4177,10.5281/zenodo.4390006,,334729,,,,,,,,,,
I.Sicily inscription 4178,isic4178,,,http://sicily.classics.ox.ac.uk/inscription/isic4178,10.5281/zenodo.4390010,,334730,,,,,,,,,,
I.Sicily inscription 4179,isic4179,,,http://sicily.classics.ox.ac.uk/inscription/isic4179,10.5281/zenodo.4390012,,334732,,,,,,,,,,
I.Sicily inscription 4180,isic4180,,,http://sicily.classics.ox.ac.uk/inscription/isic4180,10.5281/zenodo.4390014,,334733,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4181,isic4181,,,http://sicily.classics.ox.ac.uk/inscription/isic4181,10.5281/zenodo.4390016,,334735,,,,,,,,,,
I.Sicily inscription 4182,isic4182,,,http://sicily.classics.ox.ac.uk/inscription/isic4182,10.5281/zenodo.4390018,,334736,,,,,,,,,,
I.Sicily inscription 4183,isic4183,,,http://sicily.classics.ox.ac.uk/inscription/isic4183,10.5281/zenodo.4390021,,334738,,,,,,,,,,
I.Sicily inscription 4184,isic4184,,,http://sicily.classics.ox.ac.uk/inscription/isic4184,10.5281/zenodo.4390023,,334739,,,,,,,,,,
I.Sicily inscription 4185,isic4185,,,http://sicily.classics.ox.ac.uk/inscription/isic4185,10.5281/zenodo.4390025,,334740,,,,,,,,,,
I.Sicily inscription 4186,isic4186,,,http://sicily.classics.ox.ac.uk/inscription/isic4186,10.5281/zenodo.4390027,,334741,,,,,,,,,,
I.Sicily inscription 4187,isic4187,,,http://sicily.classics.ox.ac.uk/inscription/isic4187,10.5281/zenodo.4390029,,334742,,,,,,,,,,
I.Sicily inscription 4188,isic4188,,,http://sicily.classics.ox.ac.uk/inscription/isic4188,10.5281/zenodo.4390031,,334743,,,,,,,,,,
I.Sicily inscription 4189,isic4189,,,http://sicily.classics.ox.ac.uk/inscription/isic4189,10.5281/zenodo.4390035,,334744,,,,,,,,,,
I.Sicily inscription 4190,isic4190,,,http://sicily.classics.ox.ac.uk/inscription/isic4190,10.5281/zenodo.4390037,,334745,,,,,,,,,,
I.Sicily inscription 4191,isic4191,,,http://sicily.classics.ox.ac.uk/inscription/isic4191,10.5281/zenodo.4390039,,334746,,,,,,,,,,
I.Sicily inscription 4192,isic4192,,,http://sicily.classics.ox.ac.uk/inscription/isic4192,10.5281/zenodo.4390041,,334747,,,,,,,,,,
I.Sicily inscription 4193,isic4193,,,http://sicily.classics.ox.ac.uk/inscription/isic4193,10.5281/zenodo.4390043,,334748,,,,,,,,,,
I.Sicily inscription 4194,isic4194,,,http://sicily.classics.ox.ac.uk/inscription/isic4194,10.5281/zenodo.4390045,,334749,,,,,,,,,,
I.Sicily inscription 4195,isic4195,,,http://sicily.classics.ox.ac.uk/inscription/isic4195,10.5281/zenodo.4390047,,334750,,,,,,,,,,
I.Sicily inscription 4196,isic4196,,,http://sicily.classics.ox.ac.uk/inscription/isic4196,10.5281/zenodo.4390049,,334752,,,,,,,,,,
I.Sicily inscription 4197,isic4197,,,http://sicily.classics.ox.ac.uk/inscription/isic4197,10.5281/zenodo.4390051,,334753,,,,,,,,,,
I.Sicily inscription 4198,isic4198,,,http://sicily.classics.ox.ac.uk/inscription/isic4198,10.5281/zenodo.4390053,,334754,,,,,,,,,,
I.Sicily inscription 4199,isic4199,,,http://sicily.classics.ox.ac.uk/inscription/isic4199,10.5281/zenodo.4390055,,334755,,,,,,,,,,
I.Sicily inscription 4200,isic4200,,,http://sicily.classics.ox.ac.uk/inscription/isic4200,10.5281/zenodo.4390057,,334758,,,,,,,,,,
I.Sicily inscription 4201,isic4201,,,http://sicily.classics.ox.ac.uk/inscription/isic4201,10.5281/zenodo.4390123,,334759,,,,,,,,,,
I.Sicily inscription 4202,isic4202,,,http://sicily.classics.ox.ac.uk/inscription/isic4202,10.5281/zenodo.4390125,,334760,,,,,,,,,,
I.Sicily inscription 4203,isic4203,,,http://sicily.classics.ox.ac.uk/inscription/isic4203,10.5281/zenodo.4390127,,334761,,,,,,,,,,
I.Sicily inscription 4204,isic4204,,,http://sicily.classics.ox.ac.uk/inscription/isic4204,10.5281/zenodo.4390129,,334762,,,,,,,,,,
I.Sicily inscription 4205,isic4205,,,http://sicily.classics.ox.ac.uk/inscription/isic4205,10.5281/zenodo.4390133,,334763,,,,,,,,,,
I.Sicily inscription 4206,isic4206,,,http://sicily.classics.ox.ac.uk/inscription/isic4206,10.5281/zenodo.4390135,,334764,,,,,,,,,,
I.Sicily inscription 4207,isic4207,,,http://sicily.classics.ox.ac.uk/inscription/isic4207,10.5281/zenodo.4390137,,334767,,,,,,,,,,
I.Sicily inscription 4208,isic4208,,,http://sicily.classics.ox.ac.uk/inscription/isic4208,10.5281/zenodo.4390139,,334768,,,,,,,,,,
I.Sicily inscription 4209,isic4209,,,http://sicily.classics.ox.ac.uk/inscription/isic4209,10.5281/zenodo.4390141,,334769,,,,,,,,,,
I.Sicily inscription 4210,isic4210,,,http://sicily.classics.ox.ac.uk/inscription/isic4210,10.5281/zenodo.4390143,,334771,,,,,,,,,,
I.Sicily inscription 4211,isic4211,,,http://sicily.classics.ox.ac.uk/inscription/isic4211,10.5281/zenodo.4390145,,334772,,,,,,,,,,
I.Sicily inscription 4212,isic4212,,,http://sicily.classics.ox.ac.uk/inscription/isic4212,10.5281/zenodo.4390147,,334773,,,,,,,,,,
I.Sicily inscription 4213,isic4213,,,http://sicily.classics.ox.ac.uk/inscription/isic4213,10.5281/zenodo.4390149,,334774,,,,,,,,,,
I.Sicily inscription 4214,isic4214,,,http://sicily.classics.ox.ac.uk/inscription/isic4214,10.5281/zenodo.4390151,,334775,,,,,,,,,,
I.Sicily inscription 4215,isic4215,,,http://sicily.classics.ox.ac.uk/inscription/isic4215,10.5281/zenodo.4390154,,334776,,,,,,,,,,
I.Sicily inscription 4216,isic4216,,,http://sicily.classics.ox.ac.uk/inscription/isic4216,10.5281/zenodo.4390156,,334777,,,,,,,,,,
I.Sicily inscription 4217,isic4217,,,http://sicily.classics.ox.ac.uk/inscription/isic4217,10.5281/zenodo.4390158,,334778,,,,,,,,,,
I.Sicily inscription 4218,isic4218,,,http://sicily.classics.ox.ac.uk/inscription/isic4218,10.5281/zenodo.4390160,,334779,,,,,,,,,,
I.Sicily inscription 4219,isic4219,,,http://sicily.classics.ox.ac.uk/inscription/isic4219,10.5281/zenodo.4390162,,334780,,,,,,,,,,
I.Sicily inscription 4220,isic4220,,,http://sicily.classics.ox.ac.uk/inscription/isic4220,10.5281/zenodo.4390164,,334781,,,,,,,,,,
I.Sicily inscription 4221,isic4221,,,http://sicily.classics.ox.ac.uk/inscription/isic4221,10.5281/zenodo.4390166,,334782,,,,,,,,,,
I.Sicily inscription 4222,isic4222,,,http://sicily.classics.ox.ac.uk/inscription/isic4222,10.5281/zenodo.4390168,,334784,,,,,,,,,,
I.Sicily inscription 4223,isic4223,,,http://sicily.classics.ox.ac.uk/inscription/isic4223,10.5281/zenodo.4390170,,334785,,,,,,,,,,
I.Sicily inscription 4224,isic4224,,,http://sicily.classics.ox.ac.uk/inscription/isic4224,10.5281/zenodo.4390172,,334786,,,,,,,,,,
I.Sicily inscription 4225,isic4225,,,http://sicily.classics.ox.ac.uk/inscription/isic4225,10.5281/zenodo.4390174,,334787,,,,,,,,,,
I.Sicily inscription 4226,isic4226,,,http://sicily.classics.ox.ac.uk/inscription/isic4226,10.5281/zenodo.4390176,,334788,,,,,,,,,,
I.Sicily inscription 4227,isic4227,,,http://sicily.classics.ox.ac.uk/inscription/isic4227,10.5281/zenodo.4390178,,334789,,,,,,,,,,
I.Sicily inscription 4228,isic4228,,,http://sicily.classics.ox.ac.uk/inscription/isic4228,10.5281/zenodo.4390180,,334790,,,,,,,,,,
I.Sicily inscription 4229,isic4229,,,http://sicily.classics.ox.ac.uk/inscription/isic4229,10.5281/zenodo.4390182,,334791,,,,,,,,,,
I.Sicily inscription 4230,isic4230,,,http://sicily.classics.ox.ac.uk/inscription/isic4230,10.5281/zenodo.4390184,,334794,,,,,,,,,,
I.Sicily inscription 4231,isic4231,,,http://sicily.classics.ox.ac.uk/inscription/isic4231,10.5281/zenodo.4390186,,334795,,,,,,,,,,
I.Sicily inscription 4232,isic4232,,,http://sicily.classics.ox.ac.uk/inscription/isic4232,10.5281/zenodo.4390190,,334799,,,,,,,,,,
I.Sicily inscription 4233,isic4233,,,http://sicily.classics.ox.ac.uk/inscription/isic4233,10.5281/zenodo.4390192,,334800,,,,,,,,,,
I.Sicily inscription 4234,isic4234,,,http://sicily.classics.ox.ac.uk/inscription/isic4234,10.5281/zenodo.4381810,,334801,,,,,,,,,,
I.Sicily inscription 4235,isic4235,,,http://sicily.classics.ox.ac.uk/inscription/isic4235,10.5281/zenodo.4390194,,334803,,,,,,,,,,
I.Sicily inscription 4236,isic4236,,,http://sicily.classics.ox.ac.uk/inscription/isic4236,10.5281/zenodo.4390196,,334804,,,,,,,,,,
I.Sicily inscription 4237,isic4237,,,http://sicily.classics.ox.ac.uk/inscription/isic4237,10.5281/zenodo.4390198,,334807,,,,,,,,,,
I.Sicily inscription 4238,isic4238,,,http://sicily.classics.ox.ac.uk/inscription/isic4238,10.5281/zenodo.4390200,,334808,,,,,,,,,,
I.Sicily inscription 4239,isic4239,,,http://sicily.classics.ox.ac.uk/inscription/isic4239,10.5281/zenodo.4390202,,334810,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,,,
I.Sicily inscription 4240,isic4240,,,http://sicily.classics.ox.ac.uk/inscription/isic4240,10.5281/zenodo.4390204,,334812,,,,,,,,,,
I.Sicily inscription 4241,isic4241,,,http://sicily.classics.ox.ac.uk/inscription/isic4241,10.5281/zenodo.4390206,,334815,,,,,,,,,,
